"CITY","YEAR","VALUE","EPS","VAR_INTERES","TYPE_USER"
"05088 - Bello","2014",7.85024154589372,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05091 - Betania","2011",28.5714285714286,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05091 - Betania","2012",14.8211243611584,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05091 - Betania","2013",15.8911954187545,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05091 - Betania","2014",14.6699266503667,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05093 - Betulia","2010",22.2222222222222,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05093 - Betulia","2011",17.1541057367829,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05093 - Betulia","2012",17.3757047667863,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05093 - Betulia","2013",14.9408284023669,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05093 - Betulia","2014",4.9645390070922,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05101 - Ciudad Bolívar","2009",20,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05101 - Ciudad Bolívar","2010",18.1818181818182,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05101 - Ciudad Bolívar","2011",10,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05101 - Ciudad Bolívar","2012",8.34248079034029,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05101 - Ciudad Bolívar","2013",13.8500635324015,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05101 - Ciudad Bolívar","2014",8.38509316770186,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05107 - Briceño","2010",33.3333333333333,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05107 - Briceño","2011",20.8695652173913,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05107 - Briceño","2012",26.6666666666667,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05107 - Briceño","2013",17.9571663920923,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05107 - Briceño","2014",11.5384615384615,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05113 - Buriticá","2009",25.0292397660819,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05113 - Buriticá","2010",22.1759500260281,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05113 - Buriticá","2011",13.0977130977131,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05113 - Buriticá","2012",18.2432432432432,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05113 - Buriticá","2013",23.8331678252234,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05113 - Buriticá","2014",7.31707317073171,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05125 - Caicedo","2009",20,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05125 - Caicedo","2010",11.1111111111111,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05125 - Caicedo","2011",14.1428571428571,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05125 - Caicedo","2012",12.9324546952224,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05125 - Caicedo","2013",23.0643846780766,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05125 - Caicedo","2014",18.2767624020888,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05129 - Caldas","2009",24.3135011441648,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05129 - Caldas","2010",19.2542180632355,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05129 - Caldas","2011",12.6630851880276,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05129 - Caldas","2012",13.2411067193676,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05129 - Caldas","2013",16.3612565445026,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05129 - Caldas","2014",8.92018779342723,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05134 - Campamento","2011",33.3333333333333,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05134 - Campamento","2012",8.26771653543307,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05134 - Campamento","2013",21.6240875912409,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05134 - Campamento","2014",2.73972602739726,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05138 - Cañasgordas","2009",44.2877291960508,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05138 - Cañasgordas","2010",26.5783320342946,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05138 - Cañasgordas","2011",16.8518518518519,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05138 - Cañasgordas","2012",21.5589236003712,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05138 - Cañasgordas","2013",21.9224283305228,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05138 - Cañasgordas","2014",2.94117647058824,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05142 - Caracolí","2009",100,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05142 - Caracolí","2012",19.8630136986301,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05142 - Caracolí","2013",18.8517566409597,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05145 - Caramanta","2012",21.0236220472441,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05145 - Caramanta","2013",17.9012345679012,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05145 - Caramanta","2014",2.22222222222222,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05147 - Carepa","2009",40.3614457831325,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05147 - Carepa","2010",33.7078651685393,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05147 - Carepa","2011",29.4344764933,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05147 - Carepa","2012",16.5782079300656,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05147 - Carepa","2013",22.1944770857814,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05147 - Carepa","2014",11.8819188191882,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05148 - El Carmen De Viboral","2009",25.2617293524622,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05148 - El Carmen De Viboral","2010",9.05797101449275,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05148 - El Carmen De Viboral","2011",20.5768735513778,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05148 - El Carmen De Viboral","2012",6.42969158389963,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05148 - El Carmen De Viboral","2013",14.9699437657553,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05148 - El Carmen De Viboral","2014",10.4138851802403,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05150 - Carolina","2009",25,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05150 - Carolina","2010",33.3333333333333,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05150 - Carolina","2012",5.88235294117647,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05150 - Carolina","2013",15.3846153846154,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05150 - Carolina","2014",10.0806451612903,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05154 - Caucasia","2009",49.3564136706613,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05154 - Caucasia","2010",32.9696024941543,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05154 - Caucasia","2011",25.952380952381,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05154 - Caucasia","2012",24.4101433296582,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05154 - Caucasia","2013",27.4981534240794,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05154 - Caucasia","2014",15.9392049883087,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05172 - Chigorodó","2009",51.1709601873536,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05172 - Chigorodó","2010",41.5275459098497,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05172 - Chigorodó","2011",19.0835579514825,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05172 - Chigorodó","2012",15.240030480061,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05172 - Chigorodó","2013",19.4001131861913,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05172 - Chigorodó","2014",7.26185390858607,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05190 - Cisneros","2009",50,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05190 - Cisneros","2010",9.09090909090909,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05190 - Cisneros","2011",29.4117647058824,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05190 - Cisneros","2012",2.91457286432161,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05190 - Cisneros","2013",15.6284153005464,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05190 - Cisneros","2014",2.00803212851406,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05197 - Cocorná","2009",100,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05197 - Cocorná","2010",32,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05197 - Cocorná","2011",19.6114708603145,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05197 - Cocorná","2012",14.7979139504563,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05197 - Cocorná","2013",13.7739130434783,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05197 - Cocorná","2014",12.0559741657696,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05206 - Concepción","2009",23.758865248227,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05206 - Concepción","2010",21.8994413407821,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05206 - Concepción","2011",19.3430656934307,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05206 - Concepción","2012",15.9748427672956,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05206 - Concepción","2013",19.2109777015437,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05206 - Concepción","2014",7.25806451612903,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05209 - Concordia","2009",66.6666666666667,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05209 - Concordia","2011",20.8333333333333,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05209 - Concordia","2012",18.7749667110519,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05209 - Concordia","2013",20.6388763026733,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05209 - Concordia","2014",13.8199858256556,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05212 - Copacabana","2009",29.9137399876771,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05212 - Copacabana","2010",25.428245146555,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05212 - Copacabana","2011",16.5986394557823,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05212 - Copacabana","2012",11.3685932388222,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05212 - Copacabana","2013",12.1409691629956,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05212 - Copacabana","2014",7.48367654445003,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05234 - Dabeiba","2014",50,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05237 - Don Matías","2009",13.5462555066079,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05237 - Don Matías","2010",23.0769230769231,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05237 - Don Matías","2011",18.75,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05237 - Don Matías","2012",6.17283950617284,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05237 - Don Matías","2013",7.67335445265751,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05237 - Don Matías","2014",3.11572700296736,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05240 - Ebéjico","2009",33.5885167464115,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05240 - Ebéjico","2010",12.6518942101501,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05240 - Ebéjico","2011",2.32843137254902,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05240 - Ebéjico","2012",2.99714557564225,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05240 - Ebéjico","2013",10.2195945945946,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05240 - Ebéjico","2014",0.362976406533575,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05250 - El Bagre","2011",11.1111111111111,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05250 - El Bagre","2012",12.280701754386,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05250 - El Bagre","2013",18.3622828784119,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05264 - Entrerrios","2009",35.1285189718482,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05264 - Entrerrios","2010",15.3996101364522,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05264 - Entrerrios","2011",26.2331838565022,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05264 - Entrerrios","2012",22.6218097447796,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05264 - Entrerrios","2013",20.2884615384615,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05264 - Entrerrios","2014",11.8694362017804,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05266 - Envigado","2009",22.0330342577488,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05266 - Envigado","2010",25.8088005825445,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05266 - Envigado","2011",11.1541168191414,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05266 - Envigado","2012",15.1976744186047,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
"05266 - Envigado","2013",16.3065038104186,"CCF002","Condiciones transmisibles y nutricionales","2 - SUBSIDIADO"
