"CITY","YEAR","VALUE","EPS","VAR_INTERES","TYPE_USER"
"05147 - Carepa","2012",23.7113402061856,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05147 - Carepa","2013",16.3009404388715,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05147 - Carepa","2014",15.2671755725191,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05148 - El Carmen De Viboral","2009",25.6532066508314,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05148 - El Carmen De Viboral","2010",10.8433734939759,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05148 - El Carmen De Viboral","2011",22.5352112676056,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05148 - El Carmen De Viboral","2012",10.4761904761905,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05148 - El Carmen De Viboral","2013",11.4503816793893,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05148 - El Carmen De Viboral","2014",8.82352941176471,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05150 - Carolina","2013",10,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05150 - Carolina","2014",18.1818181818182,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05154 - Caucasia","2009",44.4444444444444,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05154 - Caucasia","2010",41.6666666666667,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05154 - Caucasia","2011",21.0526315789474,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05154 - Caucasia","2012",21.4285714285714,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05154 - Caucasia","2013",18.0351906158358,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05154 - Caucasia","2014",10.0502512562814,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05172 - Chigorodó","2009",41.4473684210526,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05172 - Chigorodó","2010",43.8669438669439,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05172 - Chigorodó","2011",16.6666666666667,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05172 - Chigorodó","2012",19.6581196581197,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05172 - Chigorodó","2013",14.6771037181996,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05172 - Chigorodó","2014",10.9090909090909,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05190 - Cisneros","2009",100,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05190 - Cisneros","2012",11.1111111111111,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05190 - Cisneros","2013",6.89655172413793,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05197 - Cocorná","2011",9.52380952380952,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05197 - Cocorná","2013",2.7027027027027,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05206 - Concepción","2009",15.3846153846154,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05206 - Concepción","2010",31.25,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05206 - Concepción","2011",25,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05206 - Concepción","2012",18.1818181818182,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05206 - Concepción","2013",22.2222222222222,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05209 - Concordia","2011",40,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05209 - Concordia","2012",14.2857142857143,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05209 - Concordia","2013",19.672131147541,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05209 - Concordia","2014",13.0434782608696,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05212 - Copacabana","2009",31.0679611650485,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05212 - Copacabana","2010",24.7920133111481,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05212 - Copacabana","2011",16.751269035533,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05212 - Copacabana","2012",20,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05212 - Copacabana","2013",13.1506849315068,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05212 - Copacabana","2014",13.3757961783439,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05237 - Don Matías","2009",16.3179916317992,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05237 - Don Matías","2010",20,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05237 - Don Matías","2012",7.14285714285714,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05237 - Don Matías","2013",7.59493670886076,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05240 - Ebéjico","2009",17.1875,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05240 - Ebéjico","2010",19.2982456140351,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05240 - Ebéjico","2011",5.26315789473684,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05240 - Ebéjico","2012",3.57142857142857,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05250 - El Bagre","2012",25,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05250 - El Bagre","2013",8.33333333333333,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05264 - Entrerrios","2009",47.6923076923077,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05264 - Entrerrios","2010",44.4444444444444,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05264 - Entrerrios","2011",23.5294117647059,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05264 - Entrerrios","2012",44,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05264 - Entrerrios","2013",15.2542372881356,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05264 - Entrerrios","2014",8,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05266 - Envigado","2009",25.8181818181818,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05266 - Envigado","2010",28.6145878290893,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05266 - Envigado","2011",15.7342657342657,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05266 - Envigado","2012",20.0223713646532,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05266 - Envigado","2013",13.3233532934132,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05266 - Envigado","2014",10.9649122807018,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05282 - Fredonia","2011",15.3846153846154,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05282 - Fredonia","2012",7.84313725490196,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05282 - Fredonia","2013",4.79452054794521,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05284 - Frontino","2009",15.9090909090909,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05284 - Frontino","2010",4.34782608695652,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05284 - Frontino","2012",25,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05284 - Frontino","2013",19.4444444444444,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05308 - Girardota","2009",30.8310991957105,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05308 - Girardota","2010",29.042904290429,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05308 - Girardota","2011",3.03030303030303,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05308 - Girardota","2012",12.2222222222222,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05308 - Girardota","2013",13.2768361581921,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05308 - Girardota","2014",11.5646258503401,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05310 - Gómez Plata","2013",12.9310344827586,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05310 - Gómez Plata","2014",7.31707317073171,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05313 - Granada","2011",20,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05313 - Granada","2012",40,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05313 - Granada","2013",4.34782608695652,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05313 - Granada","2014",22.2222222222222,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05315 - Guadalupe","2009",45.6140350877193,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05315 - Guadalupe","2010",40,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05315 - Guadalupe","2011",14.2857142857143,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05315 - Guadalupe","2012",16.6666666666667,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05315 - Guadalupe","2013",25,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05318 - Guarne","2009",25,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05318 - Guarne","2010",17.3010380622837,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05318 - Guarne","2011",12.3456790123457,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05318 - Guarne","2012",6.2015503875969,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05318 - Guarne","2013",16,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05318 - Guarne","2014",4.25531914893617,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05321 - Guatape","2013",2.85714285714286,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05353 - Hispania","2014",50,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05360 - Itagui","2011",20,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05360 - Itagui","2012",5.97345132743363,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05360 - Itagui","2013",15.3031761308951,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05360 - Itagui","2014",15.2985074626866,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05361 - Ituango","2009",17.7215189873418,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05361 - Ituango","2010",22.3684210526316,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05361 - Ituango","2011",13.3333333333333,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05361 - Ituango","2012",15.3846153846154,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05361 - Ituango","2013",8.64197530864197,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05361 - Ituango","2014",14.2857142857143,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05364 - Jardín","2013",5.76923076923077,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05364 - Jardín","2014",16.2162162162162,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05376 - La Ceja","2009",14.8809523809524,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05376 - La Ceja","2010",11.1111111111111,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05376 - La Ceja","2013",11.1111111111111,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05376 - La Ceja","2014",5.88235294117647,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05380 - La Estrella","2009",19.2982456140351,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05380 - La Estrella","2010",23.6391912908243,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05380 - La Estrella","2011",16.9230769230769,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05380 - La Estrella","2012",15.4185022026432,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
"05380 - La Estrella","2013",17.9039301310044,"CCF002","Condiciones transmisibles y nutricionales","1 - CONTRIBUTIVO"
